post-thumbnail href,attachment-medium src,cat-tag href,cat-tag,entry-date,entry-title,author,author href,avatar src,url,url href,post-thumbnail href 2,attachment-medium src 2,cat-tag href 2,cat-tag 2,entry-date 2,entry-title 2,author 2,author href 2,avatar src 2,url 2,url href 2,updated
https://www.altnews.in/hindus-thrashed-a-man-for-converting-to-christianity-no-2022-video-shows-telangana-man-beaten-up-for-affair/,https://www.altnews.in/wp-content/uploads/2024/09/FORGED-RESIGNATION-LETTER-OF-CONGRESS-LEADER-VIRAL-WITH-FALSE-CLAIMS-40-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,5th September 2024,"Hindus thrashed a man for converting to Christianity? No, 2022 video shows Telangana man beaten up for ‘affair’",by,https://www.altnews.in/author/abiradas/,https://secure.gravatar.com/avatar/8ebae6a59c55878a9a2865e984171e1b?s=32&d=identicon&r=g,Abira Das,https://www.altnews.in/author/abiradas/,https://www.altnews.in/delhi-flat-slogans-in-support-of-pakistan-found-written-on-the-wall-false-claim-muslim/,https://www.altnews.in/wp-content/uploads/2024/08/pak-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,4th September 2024,Man who put up pro-Pakistan posters in Delhi flat is not a Muslim; claim by Sudarshan News false,by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,
https://www.altnews.in/did-kejriwal-call-uddhav-thackeray-a-fake-son-of-bal-thackeray-edit-video-viral/,https://www.altnews.in/wp-content/uploads/2024/08/kejriwal-1-300x169.jpeg,https://www.altnews.in/topics/politics/,Politics,31st August 2024,Kejriwal called Uddhav Thackeray Balasaheb’s ‘nakli santan’? Clipped video shared out of context,by,https://www.altnews.in/author/pawan/,https://secure.gravatar.com/avatar/d0e6376c009a577233dd9afb60f69896?s=32&d=identicon&r=g,Pawan Kumar,https://www.altnews.in/author/pawan/,https://www.altnews.in/scripted-video-shared-as-muslim-fruit-seller-not-letting-put-tricolor-at-his-shop/,https://www.altnews.in/wp-content/uploads/2024/08/flag1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th August 2024,"Muslim man objects to Indian flag on his roadside stall? No, it’s a scripted video",by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,
https://www.altnews.in/video-of-clashes-between-clerk-and-typist-shared-as-judge-got-beaten-up-in-hariyana/,https://www.altnews.in/wp-content/uploads/2024/08/clerk-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th August 2024,Video of clash between typist and clerk in Haryana court falsely viral as judge beaten up,by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/son-of-bjp-leader-beaten-up-elderly-couple-image-of-another-abhinav-singh-viral-as-accused/,https://www.altnews.in/wp-content/uploads/2024/08/doc-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,1st August 2024,Photo shared in connection with assault on elderly man in Bijnor is not of accused Abhinav Singh,by,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/wp-content/uploads/2021/08/avatar_user_30_1601386501-80x80-1.jpg,Priyanka Jha,https://www.altnews.in/author/priyanka-jha/,
https://www.altnews.in/did-not-cm-yogi-greet-pm-modi-and-amit-shah-false-claim-by-congress-leaders/,https://www.altnews.in/wp-content/uploads/2024/07/yogi-300x169.jpg,https://www.altnews.in/topics/politics/,Politics,30th July 2024,Did Yogi Adityanath not greet PM Modi at CMs’ meet? False claim by Supriya Shrinate,by,https://www.altnews.in/author/kinjal/,https://secure.gravatar.com/avatar/d6311cc8df2415743434afda6290902c?s=32&d=identicon&r=g,Kinjal,https://www.altnews.in/author/kinjal/,https://www.altnews.in/up-meerut-sadhus-thrashed-suspicion-of-being-child-kidnappers-video-viral-with-false-muslim-angle/,https://www.altnews.in/wp-content/uploads/2024/07/sadhu-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,21st July 2024,"Muslims dressed as sadhus beaten up in Meerut? False claim, all three were Hindus",by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,
https://www.altnews.in/cong-mp-shahu-chhatrapati-did-not-apologize-to-minorities-at-vishalgad-video-falsely-shared-by-rw-handles/,https://www.altnews.in/wp-content/uploads/2024/07/Copy-of-FI-Kit-2024-07-18T191505.542-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,18th July 2024,Cong MP Shahu Chhatrapati did not apologize to minorities at Vishalgad; image falsely shared by RW handles,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/old-video-of-abvp-police-clash-in-gorakhpur-varsity-resurfaces-with-misleading-claims/,https://www.altnews.in/wp-content/uploads/2024/07/FI-Template-94-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,18th July 2024,Old video of ABVP-police clash in Gorakhpur varsity resurfaces with misleading claims,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,3rd January 2025
https://www.altnews.in/viral-vdeo-of-aghast-bangladesh-supporters-is-not-from-india-south-africa-t20-wc-final/,https://www.altnews.in/wp-content/uploads/2024/07/Copy-of-FI-Kit-2024-07-03T155032.244-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,3rd July 2024,Viral video of aghast Bangladesh supporters is not from India-South Africa T20 WC Final,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/arrested-persons-in-neet-scam-all-muslims-no-the-viral-claims-are-misleading/,https://www.altnews.in/wp-content/uploads/2024/07/FI-Template-85-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,2nd July 2024,"Arrested persons in NEET scam all Muslims? No, the viral claims are misleading",by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,8th July 2024
https://www.altnews.in/claims-that-anjali-birla-became-an-ias-officer-without-taking-the-upsc-exam-are-false-on-several-counts/,https://www.altnews.in/wp-content/uploads/2024/07/Copy-of-FI-Kit-2024-07-02T132422.494-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,2nd July 2024,Claims that Anjali Birla became an IAS officer without taking the UPSC exam are false on several counts,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/woman-in-viral-photo-with-george-soros-is-not-manmohan-singhs-daughter/,https://www.altnews.in/wp-content/uploads/2024/07/Copy-of-FI-Kit-2024-07-01T170747.019-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,1st July 2024,Woman in viral photo with George Soros is not Manmohan Singh’s daughter,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,2nd July 2024
https://www.altnews.in/photo-of-mother-son-duo-falsely-viral-as-hindu-woman-marrying-her-son/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-FI-Kit-2024-06-28T111124.862-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th June 2024,Photo of mother-son duo falsely viral as Hindu woman marrying her son,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/old-video-of-bengaluru-vendor-shared-with-the-false-claim-that-he-added-urine-to-popcorn/,https://www.altnews.in/wp-content/uploads/2024/06/FI-Template-84-1-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,27th June 2024,Old video of Bengaluru vendor shared with the false claim that he added urine to popcorn,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,
https://www.altnews.in/did-kejriwal-blame-manish-sisodia-for-liquor-policy-no-false-claim-by-right-wing-users/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-Feature-Image-Template-61-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,27th June 2024,Did Kejriwal blame Manish Sisodia for liquor policy? No; false claim by Right-wing users,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/rahul-gandhi-was-present-during-national-anthem-claims-of-his-late-arrival-to-parliament-false/,https://www.altnews.in/wp-content/uploads/2024/06/FI-Template-82-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,26th June 2024,Rahul Gandhi was present during National Anthem; claims of his late arrival to Parliament false,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,
https://www.altnews.in/viral-screenshot-of-tweet-by-supriya-shrinate-attacking-sonia-gandhi-is-fake/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-Feature-Image-Template-60-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,26th June 2024,Viral screenshot of ‘tweet’ by Supriya Shrinate attacking Sonia Gandhi is fake,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/scene-from-iranian-tv-series-peddled-as-aged-muslim-man-caught-sexually-assaulting-minor-girl-in-pakistan/,https://www.altnews.in/wp-content/uploads/2024/06/FI-Template-81-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,22nd June 2024,Scene from Iranian TV series peddled as aged Muslim man caught sexually assaulting minor girl in Pakistan,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,
https://www.altnews.in/cattle-slaughter-in-residential-complex-old-video-from-dhaka-falsely-shared-as-bakri-eid-in-west-bengal/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-Feature-Image-Template-59-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,20th June 2024,Cattle slaughter in residential complex: Old video from Dhaka falsely shared as Bakri Eid in West Bengal,by,https://www.altnews.in/author/shinjinee/,https://secure.gravatar.com/avatar/bad550619b615e80fba86b811e22f0bb?s=32&d=identicon&r=g,Shinjinee Majumder,https://www.altnews.in/author/shinjinee/,https://www.altnews.in/no-modi-and-rajnath-have-not-recently-entered-bjp-margdarshak-mandal/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-FI-Kit-2024-06-20T085100.336-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,20th June 2024,"No, Modi and Rajnath have not recently entered BJP Margdarshak Mandal",by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,
https://www.altnews.in/viral-claims-of-modis-refusal-to-shake-joe-bidens-hands-at-g7-summit-false/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-FI-Kit-2024-06-17T195818.721-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,17th June 2024,Viral claims of Modi’s refusal to shake Joe Biden’s hands at G7 summit false,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/police-debunk-false-claims-of-amethi-womans-death-in-queue-to-avail-mahalakshmi-benefits/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-FI-Kit-100-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,17th June 2024,Police debunk false claims of Amethi woman’s death in queue to avail ‘Mahalakshmi’ benefits,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,
https://www.altnews.in/no-pm-modi-did-not-post-all-eyes-on-pok-message-on-instagram/,https://www.altnews.in/wp-content/uploads/2024/06/FORGED-RESIGNATION-LETTER-OF-CONGRESS-LEADER-VIRAL-WITH-FALSE-CLAIMS-38-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,7th June 2024,"No, PM Modi did not post ‘All Eyes on PoK’ message on Instagram",by,https://www.altnews.in/author/abiradas/,https://secure.gravatar.com/avatar/8ebae6a59c55878a9a2865e984171e1b?s=32&d=identicon&r=g,Abira Das,https://www.altnews.in/author/abiradas/,https://www.altnews.in/d-k-shivakumar-said-india-bloc-would-form-govt-viral-video-clipped-falsely-shared/,https://www.altnews.in/wp-content/uploads/2024/06/FORGED-RESIGNATION-LETTER-OF-CONGRESS-LEADER-VIRAL-WITH-FALSE-CLAIMS-36-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,7th June 2024,"D K Shivakumar said INDIA bloc would form govt; viral video clipped, falsely shared",by,https://www.altnews.in/author/abiradas/,https://secure.gravatar.com/avatar/8ebae6a59c55878a9a2865e984171e1b?s=32&d=identicon&r=g,Abira Das,https://www.altnews.in/author/abiradas/,
https://www.altnews.in/viral-india-today-exit-poll-graphic-showing-bjp-leading-in-amritsar-is-fake/,https://www.altnews.in/wp-content/uploads/2024/06/Copy-of-FI-Kit-98-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,3rd June 2024,Viral India Today exit poll graphic showing BJP leading in Amritsar is fake,by,https://www.altnews.in/author/prantikali/,https://secure.gravatar.com/avatar/021959ca584ad860e3e8e65a629cd8e7?s=32&d=identicon&r=g,Prantik Ali,https://www.altnews.in/author/prantikali/,https://www.altnews.in/all-eyes-on-indian-right-wing-how-pro-bjp-influencers-targeted-celebrities-for-rafah-solidarity-posts/,https://www.altnews.in/wp-content/uploads/2024/06/FI-Template-76-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,2nd June 2024,All eyes on Indian Right Wing: How pro-BJP influencers targeted celebrities for Rafah-solidarity posts,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,
https://www.altnews.in/old-clipped-video-of-aap-leader-atishi-viral-with-false-claim-end-of-electricity-subsidy-in-delhi/,https://www.altnews.in/wp-content/uploads/2024/05/atishi-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th May 2024,Atishi did not announce stopping of electricity subsidy in Delhi; edited video shared falsely,by,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/wp-content/uploads/2021/08/avatar_user_30_1601386501-80x80-1.jpg,Priyanka Jha,https://www.altnews.in/author/priyanka-jha/,https://www.altnews.in/selfie-of-rahul-gandhi-and-sonia-gandhi-viral-with-false-claim-that-photo-of-jesus-hanged-in-their-room/,https://www.altnews.in/wp-content/uploads/2024/05/jesus-300x157.jpg,https://www.altnews.in/topics/politics/,Politics,28th May 2024,"Jesus Christ photo behind Rahul and Sonia Gandhi’s inked selfie? No, false claim by Right Wing",by,https://www.altnews.in/author/abhishekkumar/,https://www.altnews.in/wp-content/uploads/2022/04/187085575_112807037646922_279397405360121640_n-min1-150x150.jpg,Abhishek Kumar,https://www.altnews.in/author/abhishekkumar/,28th May 2024
https://www.altnews.in/pune-crash-rapper-in-viral-video-is-not-the-minor-accused/,https://www.altnews.in/wp-content/uploads/2024/05/FI-Template-75-300x157.jpg,https://www.altnews.in/topics/news/,News,24th May 2024,Pune crash: Rapper in viral video is not the minor accused,by,https://www.altnews.in/author/oishani/,https://secure.gravatar.com/avatar/6ac50c5465074ff5e2959b069f8e3a01?s=32&d=identicon&r=g,Oishani Bhattacharya,https://www.altnews.in/author/oishani/,https://www.altnews.in/andhra-assembly-elections-edited-version-of-2019-the-news-minute-exit-poll-graphics-falsely-viral/,https://www.altnews.in/wp-content/uploads/2024/05/FORGED-RESIGNATION-LETTER-OF-CONGRESS-LEADER-VIRAL-WITH-FALSE-CLAIMS-32-300x157.jpg,https://www.altnews.in/topics/society/,Society,21st May 2024,Andhra assembly elections: Edited version of 2019 ‘The News Minute’ exit poll graphics falsely viral,by,https://www.altnews.in/author/abiradas/,https://secure.gravatar.com/avatar/8ebae6a59c55878a9a2865e984171e1b?s=32&d=identicon&r=g,Abira Das,https://www.altnews.in/author/abiradas/,24th May 2024
